Sequence,Type,Année,Tour,Département,Commune,Code canton,Code circonscription,Numéro du bureau,Indicatif,Nombre d'inscrits,Nombre d'abstentions,Nombre de votants,Nombre de votants d'après les feuilles d'émargement,Nombre de bulletins blancs,Nombre de bulletins nuls,Nombre d'exprimés,Nombre de candidats,Sigle du candidat,Nombre de voix du candidat,Geo Shape,NOM,ADRESSE,geo_point_2d
240,PR,2022,2,31,555,24,3,231,I,896,175,721,721,41,16,664,2,Le Pen,159,"{""coordinates"": [[[1.477561406, 43.5864150268], [1.4778155542, 43.5861610321], [1.4782550255, 43.5859287767], [1.4789515704, 43.5856806044], [1.4790783076, 43.58556647], [1.4790721914, 43.5854570183], [1.4790569029, 43.585360312], [1.478497652, 43.584716027], [1.4782778856, 43.5843013839], [1.4779406821, 43.5839816969], [1.4777392873, 43.5841274117], [1.4770082674, 43.5846004078], [1.4763393441, 43.5849984454], [1.4760266051, 43.5852305556], [1.4754441544, 43.5857806546], [1.4745088942, 43.5867198222], [1.4738255073, 43.5873342005], [1.4728729797, 43.5882403206], [1.4725325022, 43.5884983003], [1.4717899872, 43.5889478337], [1.4713067551, 43.5893109437], [1.4704364003, 43.59004294], [1.4699041672, 43.5904816527], [1.4691742428, 43.5911771398], [1.4695683809, 43.591231365], [1.4722064975, 43.5907609656], [1.4725921069, 43.5907847804], [1.4733867786, 43.5914409422], [1.4737424672, 43.5916327877], [1.4754567269, 43.5910378256], [1.4760028448, 43.5908204493], [1.4765370264, 43.5900508217], [1.4770602032, 43.5897208501], [1.4777073018, 43.5894981438], [1.4779910485, 43.5894623411], [1.4780806213, 43.5894130411], [1.4780587281, 43.5892926437], [1.4780830237, 43.5892784033], [1.4777950267, 43.5887599253], [1.4776040279, 43.5882555904], [1.4774999021, 43.587816734], [1.4773261195, 43.5873319281], [1.4773275321, 43.5869201977], [1.477369023, 43.5866762679], [1.477561406, 43.5864150268]]], ""type"": ""Polygon""}",École élémentaire Jean Macé,1 chemin de Duroux,"43.588442887849716,1.4749363182926785"
240,PR,2022,2,31,555,24,3,231,I,896,175,721,721,41,16,664,2,Macron,505,"{""coordinates"": [[[1.477561406, 43.5864150268], [1.4778155542, 43.5861610321], [1.4782550255, 43.5859287767], [1.4789515704, 43.5856806044], [1.4790783076, 43.58556647], [1.4790721914, 43.5854570183], [1.4790569029, 43.585360312], [1.478497652, 43.584716027], [1.4782778856, 43.5843013839], [1.4779406821, 43.5839816969], [1.4777392873, 43.5841274117], [1.4770082674, 43.5846004078], [1.4763393441, 43.5849984454], [1.4760266051, 43.5852305556], [1.4754441544, 43.5857806546], [1.4745088942, 43.5867198222], [1.4738255073, 43.5873342005], [1.4728729797, 43.5882403206], [1.4725325022, 43.5884983003], [1.4717899872, 43.5889478337], [1.4713067551, 43.5893109437], [1.4704364003, 43.59004294], [1.4699041672, 43.5904816527], [1.4691742428, 43.5911771398], [1.4695683809, 43.591231365], [1.4722064975, 43.5907609656], [1.4725921069, 43.5907847804], [1.4733867786, 43.5914409422], [1.4737424672, 43.5916327877], [1.4754567269, 43.5910378256], [1.4760028448, 43.5908204493], [1.4765370264, 43.5900508217], [1.4770602032, 43.5897208501], [1.4777073018, 43.5894981438], [1.4779910485, 43.5894623411], [1.4780806213, 43.5894130411], [1.4780587281, 43.5892926437], [1.4780830237, 43.5892784033], [1.4777950267, 43.5887599253], [1.4776040279, 43.5882555904], [1.4774999021, 43.587816734], [1.4773261195, 43.5873319281], [1.4773275321, 43.5869201977], [1.477369023, 43.5866762679], [1.477561406, 43.5864150268]]], ""type"": ""Polygon""}",École élémentaire Jean Macé,1 chemin de Duroux,"43.588442887849716,1.4749363182926785"
241,PR,2022,2,31,555,24,3,232,I,905,206,699,699,37,14,648,2,Le Pen,139,"{""coordinates"": [[[1.4667230033, 43.587284002], [1.4660993776, 43.587556623], [1.464531009, 43.5882538231], [1.4651755732, 43.5890057641], [1.4658675914, 43.5902475675], [1.465857614, 43.5903139013], [1.4657268676, 43.5903535547], [1.4657762461, 43.590503977], [1.4660772092, 43.5909300796], [1.4662139246, 43.5910783389], [1.4666817336, 43.5918987871], [1.4671593695, 43.5917151232], [1.4688931311, 43.5914599567], [1.4691742428, 43.5911771398], [1.4699041672, 43.5904816527], [1.4704364003, 43.59004294], [1.4713067551, 43.5893109437], [1.4707914427, 43.588854034], [1.4700014041, 43.588238821], [1.4699497777, 43.5881802343], [1.4710769304, 43.5874514485], [1.4712849363, 43.5873202688], [1.47011385, 43.5863036085], [1.4696954627, 43.5859348812], [1.469595152, 43.5859213726], [1.4688679582, 43.5863470217], [1.469188231, 43.5866377306], [1.4685855772, 43.5869943412], [1.468190051, 43.586643106], [1.4667230033, 43.587284002]]], ""type"": ""Polygon""}",École élémentaire Jean Macé,1 chemin de Duroux,"43.588973842631766,1.4681144107833881"
241,PR,2022,2,31,555,24,3,232,I,905,206,699,699,37,14,648,2,Macron,509,"{""coordinates"": [[[1.4667230033, 43.587284002], [1.4660993776, 43.587556623], [1.464531009, 43.5882538231], [1.4651755732, 43.5890057641], [1.4658675914, 43.5902475675], [1.465857614, 43.5903139013], [1.4657268676, 43.5903535547], [1.4657762461, 43.590503977], [1.4660772092, 43.5909300796], [1.4662139246, 43.5910783389], [1.4666817336, 43.5918987871], [1.4671593695, 43.5917151232], [1.4688931311, 43.5914599567], [1.4691742428, 43.5911771398], [1.4699041672, 43.5904816527], [1.4704364003, 43.59004294], [1.4713067551, 43.5893109437], [1.4707914427, 43.588854034], [1.4700014041, 43.588238821], [1.4699497777, 43.5881802343], [1.4710769304, 43.5874514485], [1.4712849363, 43.5873202688], [1.47011385, 43.5863036085], [1.4696954627, 43.5859348812], [1.469595152, 43.5859213726], [1.4688679582, 43.5863470217], [1.469188231, 43.5866377306], [1.4685855772, 43.5869943412], [1.468190051, 43.586643106], [1.4667230033, 43.587284002]]], ""type"": ""Polygon""}",École élémentaire Jean Macé,1 chemin de Duroux,"43.588973842631766,1.4681144107833881"
242,PR,2022,2,31,555,24,3,233,I,969,229,740,740,42,14,684,2,Le Pen,136,"{""coordinates"": [[[1.4751215968, 43.5975937438], [1.4744784871, 43.597864167], [1.472211506, 43.5987078549], [1.4716010144, 43.5987921331], [1.4703713463, 43.5988413905], [1.4699528173, 43.5988845445], [1.468478214, 43.5991258642], [1.4657818025, 43.5995984045], [1.4643546513, 43.6002979205], [1.4634891388, 43.6006611076], [1.4638888403, 43.6005939695], [1.4642991175, 43.6006061964], [1.4677331114, 43.6007198524], [1.4735185471, 43.6008721522], [1.4747453894, 43.6008408156], [1.4757958581, 43.6000389219], [1.4770693943, 43.599113827], [1.4751215968, 43.5975937438]]], ""type"": ""Polygon""}",École élémentaire Jean Chaubet,112 avenue Camille Pujol,"43.59966816800566,1.4714870065287082"
242,PR,2022,2,31,555,24,3,233,I,969,229,740,740,42,14,684,2,Macron,548,"{""coordinates"": [[[1.4751215968, 43.5975937438], [1.4744784871, 43.597864167], [1.472211506, 43.5987078549], [1.4716010144, 43.5987921331], [1.4703713463, 43.5988413905], [1.4699528173, 43.5988845445], [1.468478214, 43.5991258642], [1.4657818025, 43.5995984045], [1.4643546513, 43.6002979205], [1.4634891388, 43.6006611076], [1.4638888403, 43.6005939695], [1.4642991175, 43.6006061964], [1.4677331114, 43.6007198524], [1.4735185471, 43.6008721522], [1.4747453894, 43.6008408156], [1.4757958581, 43.6000389219], [1.4770693943, 43.599113827], [1.4751215968, 43.5975937438]]], ""type"": ""Polygon""}",École élémentaire Jean Chaubet,112 avenue Camille Pujol,"43.59966816800566,1.4714870065287082"
243,PR,2022,2,31,555,24,3,234,I,912,244,668,668,41,10,617,2,Le Pen,135,"{""coordinates"": [[[1.4677331114, 43.6007198524], [1.4697108061, 43.6017522189], [1.4708808089, 43.6024290622], [1.4709408011, 43.6024637711], [1.471401517, 43.602726549], [1.4721234426, 43.6031697865], [1.4725932244, 43.6034592991], [1.4734515189, 43.6040186499], [1.4744478704, 43.6043431028], [1.4752025655, 43.6045369411], [1.4753889715, 43.6045816133], [1.4766237443, 43.6033935505], [1.4766903956, 43.6028339518], [1.4772673231, 43.6016452624], [1.4765103929, 43.6016811461], [1.4761864151, 43.6015765036], [1.4759892763, 43.6007111947], [1.475202545, 43.600828207], [1.4747453894, 43.6008408156], [1.4735185471, 43.6008721522], [1.4677331114, 43.6007198524]]], ""type"": ""Polygon""}",École élémentaire Jean Chaubet,112 avenue Camille Pujol,"43.60223948768731,1.473496924475286"
243,PR,2022,2,31,555,24,3,234,I,912,244,668,668,41,10,617,2,Macron,482,"{""coordinates"": [[[1.4677331114, 43.6007198524], [1.4697108061, 43.6017522189], [1.4708808089, 43.6024290622], [1.4709408011, 43.6024637711], [1.471401517, 43.602726549], [1.4721234426, 43.6031697865], [1.4725932244, 43.6034592991], [1.4734515189, 43.6040186499], [1.4744478704, 43.6043431028], [1.4752025655, 43.6045369411], [1.4753889715, 43.6045816133], [1.4766237443, 43.6033935505], [1.4766903956, 43.6028339518], [1.4772673231, 43.6016452624], [1.4765103929, 43.6016811461], [1.4761864151, 43.6015765036], [1.4759892763, 43.6007111947], [1.475202545, 43.600828207], [1.4747453894, 43.6008408156], [1.4735185471, 43.6008721522], [1.4677331114, 43.6007198524]]], ""type"": ""Polygon""}",École élémentaire Jean Chaubet,112 avenue Camille Pujol,"43.60223948768731,1.473496924475286"
244,PR,2022,2,31,555,24,3,235,I,956,198,758,758,52,10,696,2,Le Pen,144,"{""coordinates"": [[[1.4747453894, 43.6008408156], [1.475202545, 43.600828207], [1.4759892763, 43.6007111947], [1.4764828903, 43.6007877956], [1.4776949038, 43.6003390695], [1.4786240547, 43.5998229079], [1.4789730612, 43.6003601128], [1.479460795, 43.6003023112], [1.4794930228, 43.6000518304], [1.4798781388, 43.5997964506], [1.4799929658, 43.5998692246], [1.4802903853, 43.5998279529], [1.4804154928, 43.5997286136], [1.4802801134, 43.5995459345], [1.4811821336, 43.5983757735], [1.4817892926, 43.5975222271], [1.4830261529, 43.5968758964], [1.4836041226, 43.5965131605], [1.4850304492, 43.5959969037], [1.4848603295, 43.5950542344], [1.4830383749, 43.595382066], [1.4815942078, 43.5955074091], [1.480331267, 43.5957031728], [1.4793674791, 43.5959172735], [1.478316069, 43.5963397919], [1.4781510383, 43.5964095006], [1.4773070695, 43.5967995205], [1.4758383028, 43.5972737289], [1.4751215968, 43.5975937438], [1.4770693943, 43.599113827], [1.4757958581, 43.6000389219], [1.4747453894, 43.6008408156]]], ""type"": ""Polygon""}",École élémentaire Château de l'Hers,8 rue Claudius Rougenet,"43.59774616812097,1.4795112071607168"
244,PR,2022,2,31,555,24,3,235,I,956,198,758,758,52,10,696,2,Macron,552,"{""coordinates"": [[[1.4747453894, 43.6008408156], [1.475202545, 43.600828207], [1.4759892763, 43.6007111947], [1.4764828903, 43.6007877956], [1.4776949038, 43.6003390695], [1.4786240547, 43.5998229079], [1.4789730612, 43.6003601128], [1.479460795, 43.6003023112], [1.4794930228, 43.6000518304], [1.4798781388, 43.5997964506], [1.4799929658, 43.5998692246], [1.4802903853, 43.5998279529], [1.4804154928, 43.5997286136], [1.4802801134, 43.5995459345], [1.4811821336, 43.5983757735], [1.4817892926, 43.5975222271], [1.4830261529, 43.5968758964], [1.4836041226, 43.5965131605], [1.4850304492, 43.5959969037], [1.4848603295, 43.5950542344], [1.4830383749, 43.595382066], [1.4815942078, 43.5955074091], [1.480331267, 43.5957031728], [1.4793674791, 43.5959172735], [1.478316069, 43.5963397919], [1.4781510383, 43.5964095006], [1.4773070695, 43.5967995205], [1.4758383028, 43.5972737289], [1.4751215968, 43.5975937438], [1.4770693943, 43.599113827], [1.4757958581, 43.6000389219], [1.4747453894, 43.6008408156]]], ""type"": ""Polygon""}",École élémentaire Château de l'Hers,8 rue Claudius Rougenet,"43.59774616812097,1.4795112071607168"
245,PR,2022,2,31,555,24,3,236,I,1155,346,809,809,67,17,725,2,Le Pen,200,"{""coordinates"": [[[1.4836041226, 43.5965131605], [1.4838482452, 43.5970126597], [1.4840969759, 43.597189562], [1.4841440522, 43.5974482049], [1.4841101472, 43.5978169406], [1.4839932365, 43.5982560082], [1.483759196, 43.5987821792], [1.4834478783, 43.599341829], [1.4842447182, 43.5997915604], [1.4844218051, 43.5995147343], [1.4853780961, 43.5996477614], [1.4854439283, 43.5997788222], [1.4851994368, 43.6004913087], [1.4854618791, 43.6006200613], [1.486239191, 43.6008889242], [1.4864576269, 43.6008177158], [1.4869316213, 43.6000776183], [1.4872032693, 43.5991931405], [1.4871492964, 43.5990517626], [1.4859871739, 43.5982899254], [1.4847546193, 43.5980867061], [1.4851325848, 43.5967772775], [1.4852961764, 43.5969904371], [1.4901803441, 43.5984784088], [1.4902738518, 43.5983106971], [1.490297969, 43.5982626213], [1.4898338216, 43.5981266945], [1.4906408333, 43.5954703442], [1.4912493723, 43.5951513177], [1.49105293, 43.5947742436], [1.4908516522, 43.594831398], [1.4903587458, 43.5940632482], [1.4893732857, 43.5944324328], [1.4887716558, 43.5946313467], [1.4881475098, 43.5948575225], [1.4880002552, 43.5945006772], [1.4848603295, 43.5950542344], [1.4850304492, 43.5959969037], [1.4836041226, 43.5965131605]]], ""type"": ""Polygon""}",École élémentaire Château de l'Hers,8 rue Claudius Rougenet,"43.59696074788732,1.4871604394864923"
245,PR,2022,2,31,555,24,3,236,I,1155,346,809,809,67,17,725,2,Macron,525,"{""coordinates"": [[[1.4836041226, 43.5965131605], [1.4838482452, 43.5970126597], [1.4840969759, 43.597189562], [1.4841440522, 43.5974482049], [1.4841101472, 43.5978169406], [1.4839932365, 43.5982560082], [1.483759196, 43.5987821792], [1.4834478783, 43.599341829], [1.4842447182, 43.5997915604], [1.4844218051, 43.5995147343], [1.4853780961, 43.5996477614], [1.4854439283, 43.5997788222], [1.4851994368, 43.6004913087], [1.4854618791, 43.6006200613], [1.486239191, 43.6008889242], [1.4864576269, 43.6008177158], [1.4869316213, 43.6000776183], [1.4872032693, 43.5991931405], [1.4871492964, 43.5990517626], [1.4859871739, 43.5982899254], [1.4847546193, 43.5980867061], [1.4851325848, 43.5967772775], [1.4852961764, 43.5969904371], [1.4901803441, 43.5984784088], [1.4902738518, 43.5983106971], [1.490297969, 43.5982626213], [1.4898338216, 43.5981266945], [1.4906408333, 43.5954703442], [1.4912493723, 43.5951513177], [1.49105293, 43.5947742436], [1.4908516522, 43.594831398], [1.4903587458, 43.5940632482], [1.4893732857, 43.5944324328], [1.4887716558, 43.5946313467], [1.4881475098, 43.5948575225], [1.4880002552, 43.5945006772], [1.4848603295, 43.5950542344], [1.4850304492, 43.5959969037], [1.4836041226, 43.5965131605]]], ""type"": ""Polygon""}",École élémentaire Château de l'Hers,8 rue Claudius Rougenet,"43.59696074788732,1.4871604394864923"
246,PR,2022,2,31,555,24,3,237,I,869,291,578,578,47,12,519,2,Le Pen,160,"{""coordinates"": [[[1.4772673231, 43.6016452624], [1.4766903956, 43.6028339518], [1.4766237443, 43.6033935505], [1.4753889715, 43.6045816133], [1.4757099136, 43.6046605702], [1.4769355414, 43.6049281412], [1.4781971125, 43.6051169413], [1.4791303294, 43.6051051061], [1.4798334984, 43.6053621664], [1.481422671, 43.6059475307], [1.4818388164, 43.6051634958], [1.4815801087, 43.6049543455], [1.4810726526, 43.6055683332], [1.4799775262, 43.6051238869], [1.480561727, 43.6041519037], [1.4803300804, 43.6037811659], [1.4800523638, 43.6035368565], [1.4797419126, 43.6032137691], [1.4806105187, 43.6026545603], [1.4815872502, 43.602089533], [1.4803342517, 43.6012181465], [1.4797407564, 43.6012969135], [1.4791753258, 43.6014156281], [1.4785403362, 43.6015726059], [1.4781890152, 43.6016503628], [1.477697514, 43.6016069004], [1.4772673231, 43.6016452624]]], ""type"": ""Polygon""}",École élémentaire Château de l'Hers,8 rue Claudius Rougenet,"43.60340309729713,1.4786871469004081"
246,PR,2022,2,31,555,24,3,237,I,869,291,578,578,47,12,519,2,Macron,359,"{""coordinates"": [[[1.4772673231, 43.6016452624], [1.4766903956, 43.6028339518], [1.4766237443, 43.6033935505], [1.4753889715, 43.6045816133], [1.4757099136, 43.6046605702], [1.4769355414, 43.6049281412], [1.4781971125, 43.6051169413], [1.4791303294, 43.6051051061], [1.4798334984, 43.6053621664], [1.481422671, 43.6059475307], [1.4818388164, 43.6051634958], [1.4815801087, 43.6049543455], [1.4810726526, 43.6055683332], [1.4799775262, 43.6051238869], [1.480561727, 43.6041519037], [1.4803300804, 43.6037811659], [1.4800523638, 43.6035368565], [1.4797419126, 43.6032137691], [1.4806105187, 43.6026545603], [1.4815872502, 43.602089533], [1.4803342517, 43.6012181465], [1.4797407564, 43.6012969135], [1.4791753258, 43.6014156281], [1.4785403362, 43.6015726059], [1.4781890152, 43.6016503628], [1.477697514, 43.6016069004], [1.4772673231, 43.6016452624]]], ""type"": ""Polygon""}",École élémentaire Château de l'Hers,8 rue Claudius Rougenet,"43.60340309729713,1.4786871469004081"
247,PR,2022,2,31,555,24,3,238,I,1184,304,880,880,86,23,771,2,Le Pen,235,"{""coordinates"": [[[1.4858122519, 43.6074666757], [1.4858269107, 43.6051573], [1.4866995984, 43.6038506326], [1.4873935249, 43.6032115213], [1.4893686932, 43.6014589676], [1.4901505548, 43.6007646782], [1.4911090763, 43.5998219369], [1.4919959264, 43.5984953627], [1.4927703901, 43.5937802273], [1.491931158, 43.5937627188], [1.4914168569, 43.5937494423], [1.4909451298, 43.5938367763], [1.4903587458, 43.5940632482], [1.4908516522, 43.594831398], [1.49105293, 43.5947742436], [1.4912493723, 43.5951513177], [1.4906408333, 43.5954703442], [1.4898338216, 43.5981266945], [1.490297969, 43.5982626213], [1.4902738518, 43.5983106971], [1.4901803441, 43.5984784088], [1.4852961764, 43.5969904371], [1.4851325848, 43.5967772775], [1.4847546193, 43.5980867061], [1.4859871739, 43.5982899254], [1.4871492964, 43.5990517626], [1.4872032693, 43.5991931405], [1.4869316213, 43.6000776183], [1.4864576269, 43.6008177158], [1.486239191, 43.6008889242], [1.4854618791, 43.6006200613], [1.4851994368, 43.6004913087], [1.4854439283, 43.5997788222], [1.4853780961, 43.5996477614], [1.4844218051, 43.5995147343], [1.4842447182, 43.5997915604], [1.4834478783, 43.599341829], [1.483759196, 43.5987821792], [1.4839932365, 43.5982560082], [1.4841101472, 43.5978169406], [1.4841440522, 43.5974482049], [1.4840969759, 43.597189562], [1.4838482452, 43.5970126597], [1.4836041226, 43.5965131605], [1.4830261529, 43.5968758964], [1.4817892926, 43.5975222271], [1.4811821336, 43.5983757735], [1.4802801134, 43.5995459345], [1.4804154928, 43.5997286136], [1.4802903853, 43.5998279529], [1.4799929658, 43.5998692246], [1.4798781388, 43.5997964506], [1.4794930228, 43.6000518304], [1.479460795, 43.6003023112], [1.4789730612, 43.6003601128], [1.4786240547, 43.5998229079], [1.4776949038, 43.6003390695], [1.4764828903, 43.6007877956], [1.4759892763, 43.6007111947], [1.4761864151, 43.6015765036], [1.4765103929, 43.6016811461], [1.4772673231, 43.6016452624], [1.477697514, 43.6016069004], [1.4781890152, 43.6016503628], [1.4785403362, 43.6015726059], [1.4791753258, 43.6014156281], [1.4797407564, 43.6012969135], [1.4803342517, 43.6012181465], [1.4815872502, 43.602089533], [1.4806105187, 43.6026545603], [1.4797419126, 43.6032137691], [1.4800523638, 43.6035368565], [1.4803300804, 43.6037811659], [1.480561727, 43.6041519037], [1.4799775262, 43.6051238869], [1.4810726526, 43.6055683332], [1.4815801087, 43.6049543455], [1.4818388164, 43.6051634958], [1.481422671, 43.6059475307], [1.4826075946, 43.6063853348], [1.4858122519, 43.6074666757]]], ""type"": ""Polygon""}",École élémentaire Château de l'Hers,8 rue Claudius Rougenet,"43.600959623543986,1.4851021473824082"
247,PR,2022,2,31,555,24,3,238,I,1184,304,880,880,86,23,771,2,Macron,536,"{""coordinates"": [[[1.4858122519, 43.6074666757], [1.4858269107, 43.6051573], [1.4866995984, 43.6038506326], [1.4873935249, 43.6032115213], [1.4893686932, 43.6014589676], [1.4901505548, 43.6007646782], [1.4911090763, 43.5998219369], [1.4919959264, 43.5984953627], [1.4927703901, 43.5937802273], [1.491931158, 43.5937627188], [1.4914168569, 43.5937494423], [1.4909451298, 43.5938367763], [1.4903587458, 43.5940632482], [1.4908516522, 43.594831398], [1.49105293, 43.5947742436], [1.4912493723, 43.5951513177], [1.4906408333, 43.5954703442], [1.4898338216, 43.5981266945], [1.490297969, 43.5982626213], [1.4902738518, 43.5983106971], [1.4901803441, 43.5984784088], [1.4852961764, 43.5969904371], [1.4851325848, 43.5967772775], [1.4847546193, 43.5980867061], [1.4859871739, 43.5982899254], [1.4871492964, 43.5990517626], [1.4872032693, 43.5991931405], [1.4869316213, 43.6000776183], [1.4864576269, 43.6008177158], [1.486239191, 43.6008889242], [1.4854618791, 43.6006200613], [1.4851994368, 43.6004913087], [1.4854439283, 43.5997788222], [1.4853780961, 43.5996477614], [1.4844218051, 43.5995147343], [1.4842447182, 43.5997915604], [1.4834478783, 43.599341829], [1.483759196, 43.5987821792], [1.4839932365, 43.5982560082], [1.4841101472, 43.5978169406], [1.4841440522, 43.5974482049], [1.4840969759, 43.597189562], [1.4838482452, 43.5970126597], [1.4836041226, 43.5965131605], [1.4830261529, 43.5968758964], [1.4817892926, 43.5975222271], [1.4811821336, 43.5983757735], [1.4802801134, 43.5995459345], [1.4804154928, 43.5997286136], [1.4802903853, 43.5998279529], [1.4799929658, 43.5998692246], [1.4798781388, 43.5997964506], [1.4794930228, 43.6000518304], [1.479460795, 43.6003023112], [1.4789730612, 43.6003601128], [1.4786240547, 43.5998229079], [1.4776949038, 43.6003390695], [1.4764828903, 43.6007877956], [1.4759892763, 43.6007111947], [1.4761864151, 43.6015765036], [1.4765103929, 43.6016811461], [1.4772673231, 43.6016452624], [1.477697514, 43.6016069004], [1.4781890152, 43.6016503628], [1.4785403362, 43.6015726059], [1.4791753258, 43.6014156281], [1.4797407564, 43.6012969135], [1.4803342517, 43.6012181465], [1.4815872502, 43.602089533], [1.4806105187, 43.6026545603], [1.4797419126, 43.6032137691], [1.4800523638, 43.6035368565], [1.4803300804, 43.6037811659], [1.480561727, 43.6041519037], [1.4799775262, 43.6051238869], [1.4810726526, 43.6055683332], [1.4815801087, 43.6049543455], [1.4818388164, 43.6051634958], [1.481422671, 43.6059475307], [1.4826075946, 43.6063853348], [1.4858122519, 43.6074666757]]], ""type"": ""Polygon""}",École élémentaire Château de l'Hers,8 rue Claudius Rougenet,"43.600959623543986,1.4851021473824082"
231,PR,2022,2,31,555,24,4,222,I,398,95,303,303,21,5,277,2,Le Pen,47,"{""coordinates"": [[[1.4569475934, 43.5946493815], [1.4575684491, 43.5947532217], [1.4575762743, 43.5975051945], [1.4575793937, 43.5980568223], [1.4565401841, 43.5984575471], [1.4566335676, 43.5978290423], [1.4566655272, 43.5950204607], [1.4567901432, 43.5946834814], [1.4568606879, 43.5946102925], [1.4569475934, 43.5946493815]]], ""type"": ""Polygon""}",École élémentaire Armand Leygue,20 rue lucien cassagne,"43.59650606745193,1.4570993076294716"
231,PR,2022,2,31,555,24,4,222,I,398,95,303,303,21,5,277,2,Macron,230,"{""coordinates"": [[[1.4569475934, 43.5946493815], [1.4575684491, 43.5947532217], [1.4575762743, 43.5975051945], [1.4575793937, 43.5980568223], [1.4565401841, 43.5984575471], [1.4566335676, 43.5978290423], [1.4566655272, 43.5950204607], [1.4567901432, 43.5946834814], [1.4568606879, 43.5946102925], [1.4569475934, 43.5946493815]]], ""type"": ""Polygon""}",École élémentaire Armand Leygue,20 rue lucien cassagne,"43.59650606745193,1.4570993076294716"
232,PR,2022,2,31,555,24,4,223,I,188,50,138,138,6,6,126,2,Le Pen,24,"{""coordinates"": [[[1.462904984, 43.5960349815], [1.4614213599, 43.5965954688], [1.4617660983, 43.5977948421], [1.4633406852, 43.5978423943], [1.463445563, 43.5966495661], [1.4629157723, 43.5964069287], [1.462904984, 43.5960349815]]], ""type"": ""Polygon""}",École élémentaire Armand Leygue,20 rue lucien cassagne,"43.59705025854722,1.4624924703736013"
232,PR,2022,2,31,555,24,4,223,I,188,50,138,138,6,6,126,2,Macron,102,"{""coordinates"": [[[1.462904984, 43.5960349815], [1.4614213599, 43.5965954688], [1.4617660983, 43.5977948421], [1.4633406852, 43.5978423943], [1.463445563, 43.5966495661], [1.4629157723, 43.5964069287], [1.462904984, 43.5960349815]]], ""type"": ""Polygon""}",École élémentaire Armand Leygue,20 rue lucien cassagne,"43.59705025854722,1.4624924703736013"
